"Country" "ccode" "Year" "Party_Regime" "Party" "Year_Founded" "Party_Age" "Year_in_Power" "Last_Year_of_Power" "Power_Change" "Competition" "Origin" "How_Power_Gained" "How_Power_Ended" "Democracy_Year_After" "Accession_to_Democracy" "Power_from_Independence" "Renaming" "Evolution" "Marxist" "Military" "Monarchy" "Violence" "Occupation" "Compet_Auth" "Compet_Parties" "Last_Before_Dem" "Next_Dem_Year" "Dem_Remains" "Dem_Competitive" "Dem_Power" "Dem_Remains_Any" "Dem_Competitive_Any" "Dem_Power_Any" "Dem_Years_Remains" "Dem_Years_Competitive" "Dem_Years_Power" "Military_Ally" "Governance" "Favors_Ethnic"
"110" "Albania" 339 1963 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 22 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"111" "Albania" 339 1964 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 23 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"112" "Albania" 339 1965 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 24 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"113" "Albania" 339 1966 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 25 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"114" "Albania" 339 1967 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 26 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"115" "Albania" 339 1968 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 27 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"116" "Albania" 339 1969 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 28 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"117" "Albania" 339 1970 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 29 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"118" "Albania" 339 1971 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 30 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"119" "Albania" 339 1972 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 31 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"120" "Albania" 339 1973 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 32 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"121" "Albania" 339 1974 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 33 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"122" "Albania" 339 1975 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 34 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"123" "Albania" 339 1976 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 35 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"124" "Albania" 339 1977 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 36 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"125" "Albania" 339 1978 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 37 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"126" "Albania" 339 1979 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 38 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"127" "Albania" 339 1980 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 39 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"128" "Albania" 339 1981 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 40 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"129" "Albania" 339 1982 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 41 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"130" "Albania" 339 1983 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 42 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"131" "Albania" 339 1984 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 43 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"132" "Albania" 339 1985 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 44 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"133" "Albania" 339 1986 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 45 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"134" "Albania" 339 1987 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 46 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"135" "Albania" 339 1988 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 47 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"136" "Albania" 339 1989 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 48 1946 "1991" 0 0 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"137" "Albania" 339 1990 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 49 1946 "1991" 0 1 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"138" "Albania" 339 1991 1 "Communist Party of Albania / Party of Labour of Albania / Socialist Party of Albania" 1941 50 1946 "1991" 3 1 "Communist" "Communist-Imposed" "Election" 1 1 0 "1948, 1991" 0 1 0 0 0 0 0 NA 1 1992 1 1 0 1 1 1 "1992-1995, 1997-2015" "1992-1995, 1997-2015" "1997-2005, 2013-2015" 1 "Policy-Based/Repressive" 0
"139" "Albania" 339 1996 1 "Democratic Party of Albania" 1990 6 1996 "1996" 2 1 "Elite Coalition" "Election" "Protests/Election" 1 0 0 NA 0 0 0 0 0 0 0 NA 1 1997 1 1 1 1 1 1 "1997-2015" "1997-2015" "2005-2013" 0 "Policy-Based" 0
"140" "Algeria" 615 1962 1 "National Liberation Front (FLN)" 1954 8 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"141" "Algeria" 615 1963 1 "National Liberation Front (FLN)" 1954 9 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"142" "Algeria" 615 1964 1 "National Liberation Front (FLN)" 1954 10 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"143" "Algeria" 615 1965 1 "National Liberation Front (FLN)" 1954 11 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"144" "Algeria" 615 1966 1 "National Liberation Front (FLN)" 1954 12 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"145" "Algeria" 615 1967 1 "National Liberation Front (FLN)" 1954 13 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"146" "Algeria" 615 1968 1 "National Liberation Front (FLN)" 1954 14 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"147" "Algeria" 615 1969 1 "National Liberation Front (FLN)" 1954 15 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"148" "Algeria" 615 1970 1 "National Liberation Front (FLN)" 1954 16 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"149" "Algeria" 615 1971 1 "National Liberation Front (FLN)" 1954 17 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"150" "Algeria" 615 1972 1 "National Liberation Front (FLN)" 1954 18 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"151" "Algeria" 615 1973 1 "National Liberation Front (FLN)" 1954 19 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"152" "Algeria" 615 1974 1 "National Liberation Front (FLN)" 1954 20 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"153" "Algeria" 615 1975 1 "National Liberation Front (FLN)" 1954 21 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"154" "Algeria" 615 1976 1 "National Liberation Front (FLN)" 1954 22 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"155" "Algeria" 615 1977 1 "National Liberation Front (FLN)" 1954 23 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"156" "Algeria" 615 1978 1 "National Liberation Front (FLN)" 1954 24 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"157" "Algeria" 615 1979 1 "National Liberation Front (FLN)" 1954 25 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"158" "Algeria" 615 1980 1 "National Liberation Front (FLN)" 1954 26 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"159" "Algeria" 615 1981 1 "National Liberation Front (FLN)" 1954 27 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"160" "Algeria" 615 1982 1 "National Liberation Front (FLN)" 1954 28 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"161" "Algeria" 615 1983 1 "National Liberation Front (FLN)" 1954 29 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"162" "Algeria" 615 1984 1 "National Liberation Front (FLN)" 1954 30 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"163" "Algeria" 615 1985 1 "National Liberation Front (FLN)" 1954 31 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"164" "Algeria" 615 1986 1 "National Liberation Front (FLN)" 1954 32 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"165" "Algeria" 615 1987 1 "National Liberation Front (FLN)" 1954 33 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"166" "Algeria" 615 1988 1 "National Liberation Front (FLN)" 1954 34 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"167" "Algeria" 615 1989 1 "National Liberation Front (FLN)" 1954 35 1962 "1991" 0 0 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"168" "Algeria" 615 1990 1 "National Liberation Front (FLN)" 1954 36 1962 "1991" 0 1 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"169" "Algeria" 615 1991 1 "National Liberation Front (FLN)" 1954 37 1962 "1991" 2 1 "Revolution" "Revolution" "Coup" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"170" "Algeria" 615 1992 0 "N" NA NA 1992 "1996" 0 NA NA NA NA 0 0 NA NA NA NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"171" "Algeria" 615 1993 0 "N" NA NA 1992 "1996" 0 NA NA NA NA 0 0 NA NA NA NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"172" "Algeria" 615 1994 0 "N" NA NA 1992 "1996" 0 NA NA NA NA 0 0 NA NA NA NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"173" "Algeria" 615 1995 0 "N" NA NA 1992 "1996" 0 NA NA NA NA 0 0 NA NA NA NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"174" "Algeria" 615 1996 0 "N" NA NA 1992 "1996" 1 NA NA NA NA 0 0 NA NA NA NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"175" "Algeria" 615 1997 1 "National Rally for Democracy" 1997 0 1997 "1999" 0 1 "Dictator-Created" "Election" "Election" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"176" "Algeria" 615 1998 1 "National Rally for Democracy" 1997 1 1997 "1999" 0 1 "Dictator-Created" "Election" "Election" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"177" "Algeria" 615 1999 1 "National Rally for Democracy" 1997 2 1997 "1999" 1 1 "Dictator-Created" "Election" "Election" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"178" "Algeria" 615 2000 1 "National Liberation Front (FLN)" 1954 46 2000 "N" 0 1 "Revolution" "Election" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"179" "Algeria" 615 2001 1 "National Liberation Front (FLN)" 1954 47 2000 "N" 0 1 "Revolution" "Election" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"180" "Algeria" 615 2002 1 "National Liberation Front (FLN)" 1954 48 2000 "N" 0 1 "Revolution" "Election" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"181" "Algeria" 615 2003 1 "National Liberation Front (FLN)" 1954 49 2000 "N" 0 1 "Revolution" "Election" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"182" "Algeria" 615 2004 1 "National Liberation Front (FLN)" 1954 50 2000 "N" 0 1 "Revolution" "Election" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"183" "Algeria" 615 2005 1 "National Liberation Front (FLN)" 1954 51 2000 "N" 0 1 "Revolution" "Election" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"184" "Algeria" 615 2006 1 "National Liberation Front (FLN)" 1954 52 2000 "N" 0 1 "Revolution" "Election" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"185" "Algeria" 615 2007 1 "National Liberation Front (FLN)" 1954 53 2000 "N" 0 1 "Revolution" "Election" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"186" "Algeria" 615 2008 1 "National Liberation Front (FLN)" 1954 54 2000 "N" 0 1 "Revolution" "Election" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"187" "Algeria" 615 2009 1 "National Liberation Front (FLN)" 1954 55 2000 "N" 0 1 "Revolution" "Election" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"188" "Algeria" 615 2010 1 "National Liberation Front (FLN)" 1954 56 2000 "N" 0 1 "Revolution" "Election" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"189" "Algeria" 615 2011 1 "National Liberation Front (FLN)" 1954 57 2000 "N" 0 1 "Revolution" "Election" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"190" "Algeria" 615 2012 1 "National Liberation Front (FLN)" 1954 58 2000 "N" 0 1 "Revolution" "Election" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"191" "Algeria" 615 2013 1 "National Liberation Front (FLN)" 1954 59 2000 "N" 0 1 "Revolution" "Election" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"192" "Algeria" 615 2014 1 "National Liberation Front (FLN)" 1954 60 2000 "N" 0 1 "Revolution" "Election" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"193" "Algeria" 615 2015 1 "National Liberation Front (FLN)" 1954 61 2000 "N" 0 1 "Revolution" "Election" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"194" "Angola" 540 1975 1 "People's Movement for the Liberation of Angola" 1956 19 1975 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"195" "Angola" 540 1976 1 "People's Movement for the Liberation of Angola" 1956 20 1975 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"196" "Angola" 540 1977 1 "People's Movement for the Liberation of Angola" 1956 21 1975 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"197" "Angola" 540 1978 1 "People's Movement for the Liberation of Angola" 1956 22 1975 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"198" "Angola" 540 1979 1 "People's Movement for the Liberation of Angola" 1956 23 1975 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"199" "Angola" 540 1980 1 "People's Movement for the Liberation of Angola" 1956 24 1975 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"200" "Angola" 540 1981 1 "People's Movement for the Liberation of Angola" 1956 25 1975 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"201" "Angola" 540 1982 1 "People's Movement for the Liberation of Angola" 1956 26 1975 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"202" "Angola" 540 1983 1 "People's Movement for the Liberation of Angola" 1956 27 1975 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"203" "Angola" 540 1984 1 "People's Movement for the Liberation of Angola" 1956 28 1975 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"204" "Angola" 540 1985 1 "People's Movement for the Liberation of Angola" 1956 29 1975 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 NA 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
